conversationId,restaurantName,callStartTime,callDuration,callEndReason,callWithinOfficeHours,reasonForCalling,partysizenumber,textsSent,numberOfTextsSent,phone,conversation
69c40521d514b1b56903b450,RT Buckhead,2026-03-25T11:54:11.329-04:00,00:57,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-DEB54E57,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hey, Nacho. Eric here. I'm calling in as I'm at ordering a delivery for tomorrow.
Assistant: I am unable to take delivery orders directly. However, I can text you our online ordering link so you can place your ...
Customer: oh, no. Just yeah. I'm there.
Assistant: Perfect—thanks for calling Real Tacos. Enjoy your day.
Customer: I can't find hello?
Assistant: I'm sorry, could you ...
Customer: I can't find a place to buy salsa.
Assistant: I can help with that. Are you in the mood for something mild, spicy, or extra hot?
Customer: alright. Give me a fucking person."
69b96fcc49be61fe96324a7b,RT Buckhead,2026-03-17T11:14:22.728-04:00,00:15,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-BC63AABC,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Person please. Speak with a person, please."
69b1f3dbdb7533c9cbdea100,TF Oakwood,2026-03-11T18:59:42.178-04:00,01:10,UserHangup,TRUE,Unclassified,,,0,CALLER-E40ABA02,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola.
Assistant: En qué puedo ayudarte hoy en Todo Frito Oakwood?
Customer: Una máquina.
Assistant: Lo siento, no entiendo. ¿Podrías repetir o aclarar a qué te refieres con una máquina""? Estoy aquí para ayudarte con cualquier pregunta o necesidad que tengas en Todo Frito Oakwood.
Customer: Me van a transmitir el juego en el la tienda.
Assistant: Parece que estás buscando información sobre eventos o actividades en Todo Frito Oakwood. ¿Quieres saber si estamos transmitiendo algún juego o evento en particular en nuestra tienda?
Customer: Me.
Assistant: Parece que no estoy entendiendo completamente tu pregunta. ¿Podrías darme más detalles o aclarar qué necesitas saber sobre Todo Frito Oakwood? Estoy aquí para ayudarte.
Customer: Van a estar transmitiendo el juego de Venezuela hoy.
Assistant: Lo siento, no tengo información sobre eventos específicos como la transmisión de un juego en Todo Frito Oakwood. Sin embargo, tenemos eventos recurrentes ..."
69ca7c453561ccb2169ede57,TF Oakwood,2026-03-30T09:36:07.520-04:00,00:18,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-416990E6,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hablar con un representante.
Assistant: Claro— Enseguida te transfiero con un miembro de nuestro equipo."
69bed4026b897b8303373524,RT Buckhead,2026-03-21T13:23:16.423-04:00,01:11,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,2,,0,CALLER-E2CC15DD,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. I was calling to see if it was possible to reserve a table. Do you guys do that or just walk in?
Assistant: ¡Claro que sí. How many guests will be in your party?
Customer: It's just two. It's two of us, but I wanted to I know it's nice out, so I wanted to make sure that we would be able to get a patio tea.
Assistant: Okay, and what date and time works best? I am an AI virtual assistant and can only check indoor seating at the moment.
Customer: Oh, today. Today at three o'clock.
Assistant: Under what name should I put the reservation?
Customer: Danny.
Assistant: Two guests, today at three P.M. under the name Danny, does that look correct?
Customer: Yes. But specifically for the patio.
Assistant: I am an AI and can only check indoor seating at the moment. Two guests, today at three P.M. under the name Danny, does that look correct?"
69bb3e2a5ac8d576985d17e5,TF Oakwood,2026-03-18T20:07:08.699-04:00,00:58,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-C39D7618,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Buenas noches, Julie. ¿Cómo estás? Julie, ¿tienen hoy el combo de las arepas?
Assistant: Buenas noches. Me llamo Yuli, no Julie, pero no hay problema. Sí, tenemos arepas hoy. El combo de arepas está disponible los miércoles. Hoy es miércoles, así que sí, tenemos Arepa Wednesday"" - cuatro arepas y dos bebidas por catorce dólares con noventa y nueve centavos. ¿Te gustaría saber más sobre el menú o hacer un pedido?
Customer: No solo hacer el pedido de la ajá. Este, mira, quiero dos de pollo corn todo y dos de carne mechada, sin nada de vegetales.
Assistant: Lo siento, pero no puedo tomar pedidos directamente. ¿Te gustaría hablar con un miembro del equipo para hacer tu pedido o te envío el enlace para que lo hagas en línea?
Customer: Ay, no envíame una persona para hablar, por favor.
Assistant: En un momento te transferiré con un miembro de nuestro equipo para que puedas hacer tu pedido."
69ba06ad10d10be09b2361c7,RT Buckhead,2026-03-17T21:58:07.951-04:00,00:23,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,3,,0,CALLER-A27E1558,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. I wanted to know how long was the wait time for three people.
Assistant: Let me check that for you. The current wait time is about thirty minutes.
Customer: Okay. Thank you."
69c5a0431f8b1488f5fcafeb,TF Oakwood,2026-03-26T17:08:21.574-04:00,00:21,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,8,,0,CALLER-D8C5436F,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Do you take reservations for parties of eight?
Assistant: Dále— Todo Frito Oakwood doesn't accept reservations; we operate on a walk-in ..."
69aafe6a4bcab3cfc6d58425,TF Oakwood,2026-03-06T11:18:53.279-05:00,01:33,UserHangup,TRUE,Placing an Order for Takeout or Delivery,,"delivery, pickup",2,CALLER-5F0C5DEE,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Julie, quiero hacer un pedido
Assistant: Hola. Gracias por llamar a Todo Frito Oakwood. Para hacer un pedido, ¿te gustaría hablar con un miembro del equipo o enviarte el enlace para hacer tu pedido en línea?
Customer: El enlace.
Assistant: Te voy a enviar el enlace para que puedas hacer tu pedido de retiro en línea. ¿Quieres recibir el enlace por mensaje de texto?
Customer: Bueno.
Assistant: estoy en linea
Customer: Sweet, por favor.
Assistant: Te acabo de enviar el enlace para tu pedido de retiro por mensaje de texto. ¿Necesitas algo más?
Customer: No, quiero saber si puedo hacer un orden de delivery.
Assistant: Puedes hacer un pedido de entrega. ¿Te gustaría hablar con un miembro del equipo o enviarte el enlace para hacer tu pedido de entrega en línea?
Customer: For no member, I'll give you a full favor.
Assistant: No puedo tomar tu pedido directamente. Te voy a enviar el enlace para que puedas hacer tu pedido de entrega en línea. ¿Quieres recibir el enlace por mensaje de texto?..."
69cc8839d7ab7a643834afdc,RT Buckhead,2026-03-31T22:51:39.340-04:00,00:11,UserHangup,TRUE,,,,0,CALLER-6582B45E,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?"
69b9ee3449be61fe96364468,TF Oakwood,2026-03-17T20:13:42.927-04:00,00:26,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,delivery,1,CALLER-C9C3529D,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: ¿Tienes delivery?
Assistant: Sí, ofrecemos delivery. ¿Prefieres que te pase con un miembro del equipo o que te envíe el link para hacer tu pedido en línea?
Customer: Envía Merlin, for favor."
69ac3549264d99a3020e5aff,TF Oakwood,2026-03-07T09:25:15.709-05:00,00:16,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-BA81418B,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Habla con un operador."
69b9b00349be61fe9634c606,RT Buckhead,2026-03-17T15:48:21.587-04:00,00:24,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-8C7A199E,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Manager, manager, manager.
Assistant: Okay. I can connect you to the manager. Would you like me to do that?
Customer: Yes.
Assistant: Great, connecting you now."
69b9e330039d9372ee0ff284,TF Oakwood,2026-03-17T19:26:43.018-04:00,00:33,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-A792E8FF,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hacer una orden.
Assistant: ¿Quieres hacer un pedido para recoger o para entrega a domicilio?
Customer: Para recoger.
Assistant: ¿Te gustaría hablar con un miembro del equipo para hacer tu pedido o prefieres que te envíe el enlace para hacer tu pedido en línea?
Customer: Hablar con un miembro del equipo.
Assistant: En un momento te transferiré con un miembro de nuestro equipo para que puedas hacer tu pedido."
69b9ed56039d9372ee10359d,TF Oakwood,2026-03-17T20:10:01.031-04:00,00:17,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-038D2FE9,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Julia.
Assistant: Hola Julia, ¿en qué ...
Customer: Necesito hablar con una persona.
Assistant: Claro, Julia. Te transferiré con un miembro de nuestro equipo en un momento."
69b0a3d35676d92efe1d5e03,TF Oakwood,2026-03-10T19:05:57.487-04:00,00:21,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,8,,0,CALLER-D8C5436F,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Do you take reservations for parties of eight?
Assistant: Todo Frito Oakwood doesn't accept reservations in advance; you're welcome to ..."
69bace84039d9372ee58f48f,TF Oakwood,2026-03-18T12:10:47.100-04:00,00:15,AgentHangup,TRUE,Unclassified,,,0,CALLER-F731CCE2,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Regarding your Google Business account.
Assistant: ¿Podrías repetir ...
Customer: Our system shows numerous searches for your business via Google and Google voice clients are currently having trouble finding you."
69ab0f4e4bcab3cfc6d6b3f0,TF Oakwood,2026-03-06T12:30:56.664-05:00,00:20,UserHangup,TRUE,,,,0,CALLER-9E622DBE,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?"
69a4fe3570ddb9e42ae2e20e,RT Buckhead,2026-03-01T22:04:23.972-05:00,00:19,UserHangup,TRUE,Questions About Restaurant Hours and Wait Times,,,0,CALLER-4469ABE2,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. How busy are you guys?
Assistant: Let me check that for you. The current wait time for dine-in is about thirty minutes."
69b9d7e510d10be09b22368f,TF Oakwood,2026-03-17T18:38:31.416-04:00,00:21,UserHangup,TRUE,Menu Inquiries and Special Dietary Needs,,,0,CALLER-06D55E02,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Alo, buenas noches. Una pregunta, style, ¿tienen disponibilidad de caja de sal de cincuenta piezas?
Assistant: Lo siento, pero no tenemos información sobre cajas de sal de cincuenta piezas en nuestro menú. ¿Te gustaría saber más sobre nuestros platos o bebidas disponibles?..."
69c72f613b03748519b1b13f,RT Buckhead,2026-03-27T21:31:15.549-04:00,01:11,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,3,,0,CALLER-2D05665C,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Could I make a reservation for three for tomorrow?
Assistant: ¡Qué bueno. How many guests will be in your party?
Customer: Three
Assistant: And what date and time works best?
Customer: Saturday, the twenty eighth. Of March.
Assistant: And what time would you like to make the reservation ...
Customer: And eight PM
Assistant: Under what name should I put the reservation?
Customer: Dorothy.
Assistant: Okay, so that's a table for three on Saturday, March twenty eighth at eight P.M. under the name Dorothy. Does that look correct?
Customer: Yes. That was correct.
Assistant: I’m sorry—I couldn’t secure a table at that exact time. I’ve just sent you our OpenTable link so you can check real-time openings and pick the slot that suits you best. Is there anything else I can help you with?."
69a3bb3670ddb9e42ad5742c,TF Oakwood,2026-02-28T23:06:16.814-05:00,00:21,UserHangup,TRUE,Making a Reservation or Inquiring About Reservations,8,,0,CALLER-D8C5436F,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Do you take reservations for parties of eight?
Assistant: Todo Frito Oakwood doesn't accept reservations in advance...."
69b6012c039d9372ee7953c7,RT Buckhead,2026-03-14T20:45:34.948-04:00,00:29,UserHangup,TRUE,Placing an Order for Takeout or Delivery,,,0,CALLER-AE3BAE17,"Assistant: Hi, thanks for calling Rreal Tacos Buckhead! I’m Nacho. How may I help you?
Customer: Hi. Can I order for pickup?
Assistant: Awesome. I can text you our online ordering link so you can place your pickup order.
Customer: Can I order through you?
Assistant: I am not able to take orders directly, but I can send you a link to place a pickup order online. Would you like me to send you the link?"
69ac57eb264d99a30210167d,TF Oakwood,2026-03-07T11:53:01.301-05:00,00:53,UserHangup,TRUE,Menu Inquiries and Special Dietary Needs,,,0,CALLER-3AF3708C,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Sí. Buenas tardes. Haga, un favor, una pregunta. ¿Usted tiene el pescado fried toy?
Assistant: Disculpa, no entiendo fried toy"". ¿Te refieres al ""Fried Fish"", nuestro pescado frito del día? Está disponible como parte de nuestros especiales diarios por catorce dólares con noventa y nueve centavos.
Customer: ¿Hasta qué horas tienen, eh, pescado frito hoy?
Assistant: Hoy es sábado y estamos abiertos hasta la medianoche. Nuestro horario de cocina es hasta las once de la noche. Puedes disfrutar de nuestro pescado frito hasta esa hora.
Customer: K.
Assistant: ¿Necesitas algo más o tienes alguna otra pregunta?
Customer: Nada más. Gracias.
Assistant: De nada. Gracias por llamar a Todo Frito Oakwood. Que tengas un buen día...."
69b5f75f10d10be09b7f116f,TF Oakwood,2026-03-14T20:03:45.531-04:00,00:18,CallTransfer,TRUE,Placing an Order for Takeout or Delivery,,pickup,1,CALLER-4CDCD44F,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Hola, por favor hablar con alguien.
Assistant: ¿Te gustaría hablar con un representante de nuestro equipo? Estoy aquí para transferir la ...
Customer: Sí. Para hacer un pedido para llevar."
69cc6df211965ea81e7f8913,TF Oakwood,2026-03-31T20:59:32.948-04:00,00:23,CallTransfer,TRUE,"Request to speak to a human, to a person, to customer service, to the host or the hostess",,,0,CALLER-820CB2B4,"Assistant: Hola, gracias por llamar a Todo Frito Oakwood, habla Yuli. Cómo puedo ayudarte?
Customer: Necesito hacer un pedido con alguna persona real.
Assistant: Claro, con gusto te comunico con uno de nuestros compañeros para que te ayude con tu pedido."
